Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,601,24.5153,576.485,625.515
3,2.5,190,13.784,176.216,203.784
4,3.5,63,7.93725,55.0627,70.9373
5,4.5,10,3.16228,6.83772,13.1623
6,5.5,2,1.41421,0.585786,3.41421
7,6.5,1,1,0,2
8,7.5,0,0,0,0
9,8.5,0,0,0,0
10,9.5,0,0,0,0
11,10.5,0,0,0,0
12,11.5,0,0,0,0
13,12.5,0,0,0,0
14,13.5,0,0,0,0
15,14.5,0,0,0,0
16,15.5,0,0,0,0
17,16.5,0,0,0,0
18,17.5,0,0,0,0
19,18.5,0,0,0,0
20,19.5,0,0,0,0
