Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,304,17.4356,286.564,321.436
2,0.03,707,26.5895,680.411,733.589
3,0.05,774,27.8209,746.179,801.821
4,0.07,1107,33.2716,1073.73,1140.27
5,0.09,1385,37.2156,1347.78,1422.22
6,0.11,1631,40.3856,1590.61,1671.39
7,0.13,1829,42.7668,1786.23,1871.77
8,0.15,1849,43,1806,1892
9,0.17,1671,40.8779,1630.12,1711.88
10,0.19,1445,38.0132,1406.99,1483.01
11,0.21,1590,39.8748,1550.13,1629.87
12,0.23,1556,39.4462,1516.55,1595.45
13,0.25,1579,39.7366,1539.26,1618.74
14,0.27,1480,38.4708,1441.53,1518.47
15,0.29,1433,37.855,1395.15,1470.85
16,0.31,997,31.5753,965.425,1028.58
17,0.33,648,25.4558,622.544,673.456
18,0.35,409,20.2237,388.776,429.224
19,0.37,264,16.2481,247.752,280.248
20,0.39,227,15.0665,211.933,242.067
21,0.41,172,13.1149,158.885,185.115
22,0.43,149,12.2066,136.793,161.207
23,0.45,95,9.74679,85.2532,104.747
24,0.47,87,9.32738,77.6726,96.3274
25,0.49,82,9.05539,72.9446,91.0554
26,0.51,55,7.4162,47.5838,62.4162
27,0.53,55,7.4162,47.5838,62.4162
28,0.55,45,6.7082,38.2918,51.7082
29,0.57,49,7,42,56
30,0.59,36,6,30,42
31,0.61,32,5.65685,26.3431,37.6569
32,0.63,39,6.245,32.755,45.245
33,0.65,22,4.69042,17.3096,26.6904
34,0.67,27,5.19615,21.8038,32.1962
35,0.69,18,4.24264,13.7574,22.2426
36,0.71,20,4.47214,15.5279,24.4721
37,0.73,17,4.12311,12.8769,21.1231
38,0.75,17,4.12311,12.8769,21.1231
39,0.77,15,3.87298,11.127,18.873
40,0.79,11,3.31662,7.68338,14.3166
41,0.81,15,3.87298,11.127,18.873
42,0.83,8,2.82843,5.17157,10.8284
43,0.85,11,3.31662,7.68338,14.3166
44,0.87,4,2,2,6
45,0.89,7,2.64575,4.35425,9.64575
46,0.91,4,2,2,6
47,0.93,11,3.31662,7.68338,14.3166
48,0.95,10,3.16228,6.83772,13.1623
49,0.97,4,2,2,6
50,0.99,8,2.82843,5.17157,10.8284
