Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,368,19.1833,348.817,387.183
3,2.5,273,16.5227,256.477,289.523
4,3.5,113,10.6301,102.37,123.63
5,4.5,52,7.2111,44.7889,59.2111
6,5.5,13,3.60555,9.39445,16.6056
7,6.5,10,3.16228,6.83772,13.1623
8,7.5,5,2.23607,2.76393,7.23607
9,8.5,0,0,0,0
10,9.5,1,1,0,2
11,10.5,1,1,0,2
12,11.5,0,0,0,0
13,12.5,0,0,0,0
14,13.5,0,0,0,0
15,14.5,0,0,0,0
16,15.5,1,1,0,2
17,16.5,0,0,0,0
18,17.5,2,1.41421,0.585786,3.41421
19,18.5,0,0,0,0
20,19.5,0,0,0,0
