Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,22,4.69042,17.3096,26.6904
2,3,68,8.24621,59.7538,76.2462
3,5,83,9.11043,73.8896,92.1104
4,7,80,8.94427,71.0557,88.9443
5,9,74,8.60233,65.3977,82.6023
6,11,72,8.48528,63.5147,80.4853
7,13,59,7.68115,51.3189,66.6811
8,15,41,6.40312,34.5969,47.4031
9,17,43,6.55744,36.4426,49.5574
10,19,49,7,42,56
11,21,42,6.48074,35.5193,48.4807
12,23,42,6.48074,35.5193,48.4807
13,25,38,6.16441,31.8356,44.1644
14,27,32,5.65685,26.3431,37.6569
15,29,29,5.38516,23.6148,34.3852
16,31,29,5.38516,23.6148,34.3852
17,33,28,5.2915,22.7085,33.2915
18,35,19,4.3589,14.6411,23.3589
19,37,24,4.89898,19.101,28.899
20,39,20,4.47214,15.5279,24.4721
21,41,21,4.58258,16.4174,25.5826
22,43,16,4,12,20
23,45,15,3.87298,11.127,18.873
24,47,10,3.16228,6.83772,13.1623
25,49,10,3.16228,6.83772,13.1623
26,51,10,3.16228,6.83772,13.1623
27,53,8,2.82843,5.17157,10.8284
28,55,6,2.44949,3.55051,8.44949
29,57,4,2,2,6
30,59,2,1.41421,0.585786,3.41421
31,61,5,2.23607,2.76393,7.23607
32,63,1,1,0,2
33,65,3,1.73205,1.26795,4.73205
34,67,0,0,0,0
35,69,2,1.41421,0.585786,3.41421
36,71,3,1.73205,1.26795,4.73205
37,73,0,0,0,0
38,75,3,1.73205,1.26795,4.73205
39,77,1,1,0,2
40,79,2,1.41421,0.585786,3.41421
41,81,3,1.73205,1.26795,4.73205
42,83,3,1.73205,1.26795,4.73205
43,85,0,0,0,0
44,87,2,1.41421,0.585786,3.41421
45,89,2,1.41421,0.585786,3.41421
46,91,1,1,0,2
47,93,1,1,0,2
48,95,2,1.41421,0.585786,3.41421
49,97,1,1,0,2
50,99,1,1,0,2
