Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,0,0,0,0
2,0.03,38,6.16441,31.8356,44.1644
3,0.05,399,19.975,379.025,418.975
4,0.07,323,17.9722,305.028,340.972
5,0.09,268,16.3707,251.629,284.371
6,0.11,211,14.5258,196.474,225.526
7,0.13,256,16,240,272
8,0.15,181,13.4536,167.546,194.454
9,0.17,148,12.1655,135.834,160.166
10,0.19,152,12.3288,139.671,164.329
11,0.21,143,11.9583,131.042,154.958
12,0.23,116,10.7703,105.23,126.77
13,0.25,105,10.247,94.753,115.247
14,0.27,87,9.32738,77.6726,96.3274
15,0.29,106,10.2956,95.7044,116.296
16,0.31,82,9.05539,72.9446,91.0554
17,0.33,64,8,56,72
18,0.35,70,8.3666,61.6334,78.3666
19,0.37,39,6.245,32.755,45.245
20,0.39,54,7.34847,46.6515,61.3485
21,0.41,38,6.16441,31.8356,44.1644
22,0.43,34,5.83095,28.169,39.831
23,0.45,28,5.2915,22.7085,33.2915
24,0.47,22,4.69042,17.3096,26.6904
25,0.49,22,4.69042,17.3096,26.6904
26,0.51,20,4.47214,15.5279,24.4721
27,0.53,2,1.41421,0.585786,3.41421
28,0.55,5,2.23607,2.76393,7.23607
29,0.57,0,0,0,0
30,0.59,1,1,0,2
31,0.61,0,0,0,0
32,0.63,0,0,0,0
33,0.65,0,0,0,0
34,0.67,0,0,0,0
35,0.69,0,0,0,0
36,0.71,1,1,0,2
37,0.73,0,0,0,0
38,0.75,2,1.41421,0.585786,3.41421
39,0.77,0,0,0,0
40,0.79,0,0,0,0
41,0.81,1,1,0,2
42,0.83,1,1,0,2
43,0.85,1,1,0,2
44,0.87,0,0,0,0
45,0.89,1,1,0,2
46,0.91,0,0,0,0
47,0.93,1,1,0,2
48,0.95,0,0,0,0
49,0.97,0,0,0,0
50,0.99,0,0,0,0
