Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,4,2,2,6
2,3,17,4.12311,12.8769,21.1231
3,5,16,4,12,20
4,7,11,3.31662,7.68338,14.3166
5,9,6,2.44949,3.55051,8.44949
6,11,11,3.31662,7.68338,14.3166
7,13,8,2.82843,5.17157,10.8284
8,15,10,3.16228,6.83772,13.1623
9,17,5,2.23607,2.76393,7.23607
10,19,7,2.64575,4.35425,9.64575
11,21,11,3.31662,7.68338,14.3166
12,23,3,1.73205,1.26795,4.73205
13,25,2,1.41421,0.585786,3.41421
14,27,4,2,2,6
15,29,4,2,2,6
16,31,10,3.16228,6.83772,13.1623
17,33,5,2.23607,2.76393,7.23607
18,35,2,1.41421,0.585786,3.41421
19,37,4,2,2,6
20,39,3,1.73205,1.26795,4.73205
21,41,1,1,0,2
22,43,3,1.73205,1.26795,4.73205
23,45,1,1,0,2
24,47,7,2.64575,4.35425,9.64575
25,49,6,2.44949,3.55051,8.44949
26,51,3,1.73205,1.26795,4.73205
27,53,3,1.73205,1.26795,4.73205
28,55,4,2,2,6
29,57,3,1.73205,1.26795,4.73205
30,59,2,1.41421,0.585786,3.41421
31,61,1,1,0,2
32,63,1,1,0,2
33,65,1,1,0,2
34,67,0,0,0,0
35,69,3,1.73205,1.26795,4.73205
36,71,2,1.41421,0.585786,3.41421
37,73,1,1,0,2
38,75,1,1,0,2
39,77,2,1.41421,0.585786,3.41421
40,79,0,0,0,0
41,81,2,1.41421,0.585786,3.41421
42,83,1,1,0,2
43,85,0,0,0,0
44,87,1,1,0,2
45,89,1,1,0,2
46,91,1,1,0,2
47,93,3,1.73205,1.26795,4.73205
48,95,0,0,0,0
49,97,0,0,0,0
50,99,2,1.41421,0.585786,3.41421
