Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,4,2,2,6
2,3,8,2.82843,5.17157,10.8284
3,5,9,3,6,12
4,7,17,4.12311,12.8769,21.1231
5,9,8,2.82843,5.17157,10.8284
6,11,6,2.44949,3.55051,8.44949
7,13,3,1.73205,1.26795,4.73205
8,15,5,2.23607,2.76393,7.23607
9,17,7,2.64575,4.35425,9.64575
10,19,5,2.23607,2.76393,7.23607
11,21,2,1.41421,0.585786,3.41421
12,23,4,2,2,6
13,25,3,1.73205,1.26795,4.73205
14,27,2,1.41421,0.585786,3.41421
15,29,5,2.23607,2.76393,7.23607
16,31,6,2.44949,3.55051,8.44949
17,33,4,2,2,6
18,35,2,1.41421,0.585786,3.41421
19,37,4,2,2,6
20,39,1,1,0,2
21,41,1,1,0,2
22,43,1,1,0,2
23,45,2,1.41421,0.585786,3.41421
24,47,2,1.41421,0.585786,3.41421
25,49,0,0,0,0
26,51,1,1,0,2
27,53,1,1,0,2
28,55,4,2,2,6
29,57,2,1.41421,0.585786,3.41421
30,59,4,2,2,6
31,61,1,1,0,2
32,63,0,0,0,0
33,65,1,1,0,2
34,67,0,0,0,0
35,69,2,1.41421,0.585786,3.41421
36,71,0,0,0,0
37,73,3,1.73205,1.26795,4.73205
38,75,2,1.41421,0.585786,3.41421
39,77,1,1,0,2
40,79,1,1,0,2
41,81,8,2.82843,5.17157,10.8284
42,83,2,1.41421,0.585786,3.41421
43,85,2,1.41421,0.585786,3.41421
44,87,6,2.44949,3.55051,8.44949
45,89,2,1.41421,0.585786,3.41421
46,91,1,1,0,2
47,93,2,1.41421,0.585786,3.41421
48,95,1,1,0,2
49,97,4,2,2,6
50,99,5,2.23607,2.76393,7.23607
