Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,72,8.48528,63.5147,80.4853
2,3,131,11.4455,119.554,142.446
3,5,72,8.48528,63.5147,80.4853
4,7,96,9.79796,86.202,105.798
5,9,104,10.198,93.802,114.198
6,11,90,9.48683,80.5132,99.4868
7,13,102,10.0995,91.9005,112.1
8,15,97,9.84886,87.1511,106.849
9,17,95,9.74679,85.2532,104.747
10,19,94,9.69536,84.3046,103.695
11,21,81,9,72,90
12,23,80,8.94427,71.0557,88.9443
13,25,76,8.7178,67.2822,84.7178
14,27,88,9.38083,78.6192,97.3808
15,29,82,9.05539,72.9446,91.0554
16,31,74,8.60233,65.3977,82.6023
17,33,90,9.48683,80.5132,99.4868
18,35,88,9.38083,78.6192,97.3808
19,37,76,8.7178,67.2822,84.7178
20,39,67,8.18535,58.8146,75.1854
21,41,73,8.544,64.456,81.544
22,43,61,7.81025,53.1898,68.8102
23,45,54,7.34847,46.6515,61.3485
24,47,60,7.74597,52.254,67.746
25,49,61,7.81025,53.1898,68.8102
26,51,56,7.48331,48.5167,63.4833
27,53,59,7.68115,51.3189,66.6811
28,55,67,8.18535,58.8146,75.1854
29,57,73,8.544,64.456,81.544
30,59,51,7.14143,43.8586,58.1414
31,61,38,6.16441,31.8356,44.1644
32,63,36,6,30,42
33,65,45,6.7082,38.2918,51.7082
34,67,33,5.74456,27.2554,38.7446
35,69,49,7,42,56
36,71,98,9.89949,88.1005,107.899
37,73,121,11,110,132
38,75,111,10.5357,100.464,121.536
39,77,110,10.4881,99.5119,120.488
40,79,120,10.9545,109.046,130.954
41,81,122,11.0454,110.955,133.045
42,83,116,10.7703,105.23,126.77
43,85,134,11.5758,122.424,145.576
44,87,116,10.7703,105.23,126.77
45,89,139,11.7898,127.21,150.79
46,91,130,11.4018,118.598,141.402
47,93,126,11.225,114.775,137.225
48,95,138,11.7473,126.253,149.747
49,97,124,11.1355,112.864,135.136
50,99,104,10.198,93.802,114.198
