Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,261,16.1555,244.845,277.155
2,3,502,22.4054,479.595,524.405
3,5,405,20.1246,384.875,425.125
4,7,580,24.0832,555.917,604.083
5,9,628,25.0599,602.94,653.06
6,11,587,24.2281,562.772,611.228
7,13,625,25,600,650
8,15,622,24.9399,597.06,646.94
9,17,595,24.3926,570.607,619.393
10,19,589,24.2693,564.731,613.269
11,21,574,23.9583,550.042,597.958
12,23,542,23.2809,518.719,565.281
13,25,517,22.7376,494.262,539.738
14,27,551,23.4734,527.527,574.473
15,29,566,23.7908,542.209,589.791
16,31,537,23.1733,513.827,560.173
17,33,541,23.2594,517.741,564.259
18,35,511,22.6053,488.395,533.605
19,37,504,22.4499,481.55,526.45
20,39,415,20.3715,394.628,435.372
21,41,469,21.6564,447.344,490.656
22,43,452,21.2603,430.74,473.26
23,45,478,21.8632,456.137,499.863
24,47,421,20.5183,400.482,441.518
25,49,407,20.1742,386.826,427.174
26,51,434,20.8327,413.167,454.833
27,53,405,20.1246,384.875,425.125
28,55,379,19.4679,359.532,398.468
29,57,434,20.8327,413.167,454.833
30,59,341,18.4662,322.534,359.466
31,61,196,14,182,210
32,63,140,11.8322,128.168,151.832
33,65,130,11.4018,118.598,141.402
34,67,116,10.7703,105.23,126.77
35,69,119,10.9087,108.091,129.909
36,71,260,16.1245,243.875,276.125
37,73,298,17.2627,280.737,315.263
38,75,277,16.6433,260.357,293.643
39,77,269,16.4012,252.599,285.401
40,79,300,17.3205,282.679,317.321
41,81,269,16.4012,252.599,285.401
42,83,278,16.6733,261.327,294.673
43,85,308,17.5499,290.45,325.55
44,87,288,16.9706,271.029,304.971
45,89,299,17.2916,281.708,316.292
46,91,288,16.9706,271.029,304.971
47,93,288,16.9706,271.029,304.971
48,95,290,17.0294,272.971,307.029
49,97,288,16.9706,271.029,304.971
50,99,267,16.3401,250.66,283.34
