Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,336,18.3303,317.67,354.33
3,2.5,282,16.7929,265.207,298.793
4,3.5,106,10.2956,95.7044,116.296
5,4.5,46,6.78233,39.2177,52.7823
6,5.5,24,4.89898,19.101,28.899
7,6.5,12,3.4641,8.5359,15.4641
8,7.5,5,2.23607,2.76393,7.23607
9,8.5,2,1.41421,0.585786,3.41421
10,9.5,1,1,0,2
11,10.5,0,0,0,0
12,11.5,0,0,0,0
13,12.5,0,0,0,0
14,13.5,0,0,0,0
15,14.5,0,0,0,0
16,15.5,0,0,0,0
17,16.5,0,0,0,0
18,17.5,0,0,0,0
19,18.5,0,0,0,0
20,19.5,0,0,0,0
