Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,639,25.2784,613.722,664.278
3,2.5,632,25.1396,606.86,657.14
4,3.5,405,20.1246,384.875,425.125
5,4.5,217,14.7309,202.269,231.731
6,5.5,77,8.77496,68.225,85.775
7,6.5,37,6.08276,30.9172,43.0828
8,7.5,8,2.82843,5.17157,10.8284
9,8.5,5,2.23607,2.76393,7.23607
10,9.5,2,1.41421,0.585786,3.41421
11,10.5,0,0,0,0
12,11.5,0,0,0,0
13,12.5,0,0,0,0
14,13.5,0,0,0,0
15,14.5,0,0,0,0
16,15.5,0,0,0,0
17,16.5,0,0,0,0
18,17.5,0,0,0,0
19,18.5,0,0,0,0
20,19.5,0,0,0,0
