Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,59,7.68115,51.3189,66.6811
2,3,121,11,110,132
3,5,93,9.64365,83.3563,102.644
4,7,102,10.0995,91.9005,112.1
5,9,143,11.9583,131.042,154.958
6,11,151,12.2882,138.712,163.288
7,13,132,11.4891,120.511,143.489
8,15,155,12.4499,142.55,167.45
9,17,141,11.8743,129.126,152.874
10,19,163,12.7671,150.233,175.767
11,21,119,10.9087,108.091,129.909
12,23,124,11.1355,112.864,135.136
13,25,102,10.0995,91.9005,112.1
14,27,102,10.0995,91.9005,112.1
15,29,103,10.1489,92.8511,113.149
16,31,99,9.94987,89.0501,108.95
17,33,93,9.64365,83.3563,102.644
18,35,110,10.4881,99.5119,120.488
19,37,100,10,90,110
20,39,82,9.05539,72.9446,91.0554
21,41,91,9.53939,81.4606,100.539
22,43,71,8.42615,62.5739,79.4261
23,45,77,8.77496,68.225,85.775
24,47,68,8.24621,59.7538,76.2462
25,49,64,8,56,72
26,51,69,8.30662,60.6934,77.3066
27,53,77,8.77496,68.225,85.775
28,55,61,7.81025,53.1898,68.8102
29,57,66,8.12404,57.876,74.124
30,59,75,8.66025,66.3397,83.6603
31,61,51,7.14143,43.8586,58.1414
32,63,31,5.56776,25.4322,36.5678
33,65,46,6.78233,39.2177,52.7823
34,67,43,6.55744,36.4426,49.5574
35,69,38,6.16441,31.8356,44.1644
36,71,98,9.89949,88.1005,107.899
37,73,110,10.4881,99.5119,120.488
38,75,114,10.6771,103.323,124.677
39,77,124,11.1355,112.864,135.136
40,79,114,10.6771,103.323,124.677
41,81,147,12.1244,134.876,159.124
42,83,123,11.0905,111.909,134.091
43,85,149,12.2066,136.793,161.207
44,87,145,12.0416,132.958,157.042
45,89,145,12.0416,132.958,157.042
46,91,145,12.0416,132.958,157.042
47,93,122,11.0454,110.955,133.045
48,95,131,11.4455,119.554,142.446
49,97,116,10.7703,105.23,126.77
50,99,125,11.1803,113.82,136.18
