Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,26,5.09902,20.901,31.099
2,3,48,6.9282,41.0718,54.9282
3,5,44,6.63325,37.3668,50.6332
4,7,51,7.14143,43.8586,58.1414
5,9,29,5.38516,23.6148,34.3852
6,11,34,5.83095,28.169,39.831
7,13,20,4.47214,15.5279,24.4721
8,15,21,4.58258,16.4174,25.5826
9,17,22,4.69042,17.3096,26.6904
10,19,23,4.79583,18.2042,27.7958
11,21,24,4.89898,19.101,28.899
12,23,14,3.74166,10.2583,17.7417
13,25,20,4.47214,15.5279,24.4721
14,27,11,3.31662,7.68338,14.3166
15,29,20,4.47214,15.5279,24.4721
16,31,23,4.79583,18.2042,27.7958
17,33,15,3.87298,11.127,18.873
18,35,8,2.82843,5.17157,10.8284
19,37,14,3.74166,10.2583,17.7417
20,39,7,2.64575,4.35425,9.64575
21,41,6,2.44949,3.55051,8.44949
22,43,7,2.64575,4.35425,9.64575
23,45,9,3,6,12
24,47,12,3.4641,8.5359,15.4641
25,49,10,3.16228,6.83772,13.1623
26,51,7,2.64575,4.35425,9.64575
27,53,10,3.16228,6.83772,13.1623
28,55,12,3.4641,8.5359,15.4641
29,57,9,3,6,12
30,59,15,3.87298,11.127,18.873
31,61,5,2.23607,2.76393,7.23607
32,63,3,1.73205,1.26795,4.73205
33,65,4,2,2,6
34,67,1,1,0,2
35,69,8,2.82843,5.17157,10.8284
36,71,6,2.44949,3.55051,8.44949
37,73,4,2,2,6
38,75,5,2.23607,2.76393,7.23607
39,77,6,2.44949,3.55051,8.44949
40,79,6,2.44949,3.55051,8.44949
41,81,16,4,12,20
42,83,8,2.82843,5.17157,10.8284
43,85,9,3,6,12
44,87,9,3,6,12
45,89,5,2.23607,2.76393,7.23607
46,91,6,2.44949,3.55051,8.44949
47,93,8,2.82843,5.17157,10.8284
48,95,6,2.44949,3.55051,8.44949
49,97,8,2.82843,5.17157,10.8284
50,99,13,3.60555,9.39445,16.6056
