Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,231,15.1987,215.801,246.199
3,2.5,276,16.6132,259.387,292.613
4,3.5,114,10.6771,103.323,124.677
5,4.5,59,7.68115,51.3189,66.6811
6,5.5,34,5.83095,28.169,39.831
7,6.5,15,3.87298,11.127,18.873
8,7.5,9,3,6,12
9,8.5,4,2,2,6
10,9.5,3,1.73205,1.26795,4.73205
11,10.5,4,2,2,6
12,11.5,1,1,0,2
13,12.5,2,1.41421,0.585786,3.41421
14,13.5,1,1,0,2
15,14.5,0,0,0,0
16,15.5,0,0,0,0
17,16.5,2,1.41421,0.585786,3.41421
18,17.5,0,0,0,0
19,18.5,1,1,0,2
20,19.5,3,1.73205,1.26795,4.73205
