Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,266,16.3095,249.69,282.31
3,2.5,293,17.1172,275.883,310.117
4,3.5,126,11.225,114.775,137.225
5,4.5,63,7.93725,55.0627,70.9373
6,5.5,37,6.08276,30.9172,43.0828
7,6.5,24,4.89898,19.101,28.899
8,7.5,7,2.64575,4.35425,9.64575
9,8.5,9,3,6,12
10,9.5,5,2.23607,2.76393,7.23607
11,10.5,4,2,2,6
12,11.5,3,1.73205,1.26795,4.73205
13,12.5,3,1.73205,1.26795,4.73205
14,13.5,0,0,0,0
15,14.5,2,1.41421,0.585786,3.41421
16,15.5,4,2,2,6
17,16.5,0,0,0,0
18,17.5,0,0,0,0
19,18.5,1,1,0,2
20,19.5,0,0,0,0
