Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,747,27.3313,719.669,774.331
3,2.5,675,25.9808,649.019,700.981
4,3.5,466,21.587,444.413,487.587
5,4.5,191,13.8203,177.18,204.82
6,5.5,96,9.79796,86.202,105.798
7,6.5,27,5.19615,21.8038,32.1962
8,7.5,9,3,6,12
9,8.5,2,1.41421,0.585786,3.41421
10,9.5,2,1.41421,0.585786,3.41421
11,10.5,0,0,0,0
12,11.5,0,0,0,0
13,12.5,0,0,0,0
14,13.5,0,0,0,0
15,14.5,0,0,0,0
16,15.5,0,0,0,0
17,16.5,0,0,0,0
18,17.5,0,0,0,0
19,18.5,0,0,0,0
20,19.5,0,0,0,0
