Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,0,0,0,0
2,0.03,179,13.3791,165.621,192.379
3,0.05,1364,36.9324,1327.07,1400.93
4,0.07,1205,34.7131,1170.29,1239.71
5,0.09,962,31.0161,930.984,993.016
6,0.11,824,28.7054,795.295,852.705
7,0.13,975,31.225,943.775,1006.22
8,0.15,755,27.4773,727.523,782.477
9,0.17,665,25.7876,639.212,690.788
10,0.19,580,24.0832,555.917,604.083
11,0.21,542,23.2809,518.719,565.281
12,0.23,468,21.6333,446.367,489.633
13,0.25,359,18.9473,340.053,377.947
14,0.27,331,18.1934,312.807,349.193
15,0.29,307,17.5214,289.479,324.521
16,0.31,225,15,210,240
17,0.33,193,13.8924,179.108,206.892
18,0.35,168,12.9615,155.039,180.961
19,0.37,116,10.7703,105.23,126.77
20,0.39,135,11.619,123.381,146.619
21,0.41,96,9.79796,86.202,105.798
22,0.43,70,8.3666,61.6334,78.3666
23,0.45,61,7.81025,53.1898,68.8102
24,0.47,61,7.81025,53.1898,68.8102
25,0.49,45,6.7082,38.2918,51.7082
26,0.51,38,6.16441,31.8356,44.1644
27,0.53,6,2.44949,3.55051,8.44949
28,0.55,10,3.16228,6.83772,13.1623
29,0.57,4,2,2,6
30,0.59,2,1.41421,0.585786,3.41421
31,0.61,3,1.73205,1.26795,4.73205
32,0.63,1,1,0,2
33,0.65,2,1.41421,0.585786,3.41421
34,0.67,1,1,0,2
35,0.69,0,0,0,0
36,0.71,2,1.41421,0.585786,3.41421
37,0.73,1,1,0,2
38,0.75,3,1.73205,1.26795,4.73205
39,0.77,2,1.41421,0.585786,3.41421
40,0.79,1,1,0,2
41,0.81,1,1,0,2
42,0.83,1,1,0,2
43,0.85,1,1,0,2
44,0.87,0,0,0,0
45,0.89,1,1,0,2
46,0.91,0,0,0,0
47,0.93,1,1,0,2
48,0.95,0,0,0,0
49,0.97,2,1.41421,0.585786,3.41421
50,0.99,0,0,0,0
