Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,165,12.8452,152.155,177.845
2,3,420,20.4939,399.506,440.494
3,5,382,19.5448,362.455,401.545
4,7,396,19.8997,376.1,415.9
5,9,375,19.3649,355.635,394.365
6,11,336,18.3303,317.67,354.33
7,13,301,17.3494,283.651,318.349
8,15,292,17.088,274.912,309.088
9,17,249,15.7797,233.22,264.78
10,19,227,15.0665,211.933,242.067
11,21,229,15.1327,213.867,244.133
12,23,189,13.7477,175.252,202.748
13,25,210,14.4914,195.509,224.491
14,27,189,13.7477,175.252,202.748
15,29,202,14.2127,187.787,216.213
16,31,159,12.6095,146.39,171.61
17,33,159,12.6095,146.39,171.61
18,35,138,11.7473,126.253,149.747
19,37,149,12.2066,136.793,161.207
20,39,109,10.4403,98.5597,119.44
21,41,130,11.4018,118.598,141.402
22,43,106,10.2956,95.7044,116.296
23,45,109,10.4403,98.5597,119.44
24,47,96,9.79796,86.202,105.798
25,49,108,10.3923,97.6077,118.392
26,51,83,9.11043,73.8896,92.1104
27,53,84,9.16515,74.8348,93.1652
28,55,61,7.81025,53.1898,68.8102
29,57,67,8.18535,58.8146,75.1854
30,59,57,7.54983,49.4502,64.5498
31,61,51,7.14143,43.8586,58.1414
32,63,42,6.48074,35.5193,48.4807
33,65,48,6.9282,41.0718,54.9282
34,67,47,6.85565,40.1443,53.8557
35,69,30,5.47723,24.5228,35.4772
36,71,34,5.83095,28.169,39.831
37,73,34,5.83095,28.169,39.831
38,75,43,6.55744,36.4426,49.5574
39,77,41,6.40312,34.5969,47.4031
40,79,35,5.91608,29.0839,40.9161
41,81,36,6,30,42
42,83,29,5.38516,23.6148,34.3852
43,85,26,5.09902,20.901,31.099
44,87,26,5.09902,20.901,31.099
45,89,26,5.09902,20.901,31.099
46,91,29,5.38516,23.6148,34.3852
47,93,29,5.38516,23.6148,34.3852
48,95,14,3.74166,10.2583,17.7417
49,97,16,4,12,20
50,99,19,4.3589,14.6411,23.3589
