Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,30,5.47723,24.5228,35.4772
2,0.03,178,13.3417,164.658,191.342
3,0.05,200,14.1421,185.858,214.142
4,0.07,176,13.2665,162.734,189.266
5,0.09,182,13.4907,168.509,195.491
6,0.11,177,13.3041,163.696,190.304
7,0.13,131,11.4455,119.554,142.446
8,0.15,104,10.198,93.802,114.198
9,0.17,86,9.27362,76.7264,95.2736
10,0.19,35,5.91608,29.0839,40.9161
11,0.21,29,5.38516,23.6148,34.3852
12,0.23,17,4.12311,12.8769,21.1231
13,0.25,11,3.31662,7.68338,14.3166
14,0.27,15,3.87298,11.127,18.873
15,0.29,8,2.82843,5.17157,10.8284
16,0.31,3,1.73205,1.26795,4.73205
17,0.33,2,1.41421,0.585786,3.41421
18,0.35,2,1.41421,0.585786,3.41421
19,0.37,6,2.44949,3.55051,8.44949
20,0.39,2,1.41421,0.585786,3.41421
21,0.41,2,1.41421,0.585786,3.41421
22,0.43,0,0,0,0
23,0.45,1,1,0,2
24,0.47,2,1.41421,0.585786,3.41421
25,0.49,2,1.41421,0.585786,3.41421
26,0.51,0,0,0,0
27,0.53,2,1.41421,0.585786,3.41421
28,0.55,0,0,0,0
29,0.57,0,0,0,0
30,0.59,2,1.41421,0.585786,3.41421
31,0.61,1,1,0,2
32,0.63,1,1,0,2
33,0.65,0,0,0,0
34,0.67,1,1,0,2
35,0.69,0,0,0,0
36,0.71,0,0,0,0
37,0.73,0,0,0,0
38,0.75,0,0,0,0
39,0.77,0,0,0,0
40,0.79,0,0,0,0
41,0.81,0,0,0,0
42,0.83,0,0,0,0
43,0.85,0,0,0,0
44,0.87,1,1,0,2
45,0.89,0,0,0,0
46,0.91,0,0,0,0
47,0.93,0,0,0,0
48,0.95,0,0,0,0
49,0.97,0,0,0,0
50,0.99,1,1,0,2
