Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,47,6.85565,40.1443,53.8557
2,3,96,9.79796,86.202,105.798
3,5,146,12.083,133.917,158.083
4,7,215,14.6629,200.337,229.663
5,9,235,15.3297,219.67,250.33
6,11,237,15.3948,221.605,252.395
7,13,260,16.1245,243.875,276.125
8,15,262,16.1864,245.814,278.186
9,17,263,16.2173,246.783,279.217
10,19,222,14.8997,207.1,236.9
11,21,235,15.3297,219.67,250.33
12,23,227,15.0665,211.933,242.067
13,25,197,14.0357,182.964,211.036
14,27,207,14.3875,192.613,221.387
15,29,214,14.6287,199.371,228.629
16,31,192,13.8564,178.144,205.856
17,33,204,14.2829,189.717,218.283
18,35,215,14.6629,200.337,229.663
19,37,210,14.4914,195.509,224.491
20,39,164,12.8062,151.194,176.806
21,41,223,14.9332,208.067,237.933
22,43,164,12.8062,151.194,176.806
23,45,202,14.2127,187.787,216.213
24,47,174,13.1909,160.809,187.191
25,49,172,13.1149,158.885,185.115
26,51,190,13.784,176.216,203.784
27,53,144,12,132,156
28,55,146,12.083,133.917,158.083
29,57,146,12.083,133.917,158.083
30,59,137,11.7047,125.295,148.705
31,61,62,7.87401,54.126,69.874
32,63,43,6.55744,36.4426,49.5574
33,65,25,5,20,30
34,67,27,5.19615,21.8038,32.1962
35,69,18,4.24264,13.7574,22.2426
36,71,24,4.89898,19.101,28.899
37,73,36,6,30,42
38,75,30,5.47723,24.5228,35.4772
39,77,26,5.09902,20.901,31.099
40,79,38,6.16441,31.8356,44.1644
41,81,15,3.87298,11.127,18.873
42,83,27,5.19615,21.8038,32.1962
43,85,26,5.09902,20.901,31.099
44,87,28,5.2915,22.7085,33.2915
45,89,33,5.74456,27.2554,38.7446
46,91,22,4.69042,17.3096,26.6904
47,93,22,4.69042,17.3096,26.6904
48,95,27,5.19615,21.8038,32.1962
49,97,30,5.47723,24.5228,35.4772
50,99,27,5.19615,21.8038,32.1962
