Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,52,7.2111,44.7889,59.2111
2,3,74,8.60233,65.3977,82.6023
3,5,141,11.8743,129.126,152.874
4,7,230,15.1658,214.834,245.166
5,9,237,15.3948,221.605,252.395
6,11,224,14.9666,209.033,238.967
7,13,236,15.3623,220.638,251.362
8,15,234,15.2971,218.703,249.297
9,17,243,15.5885,227.412,258.588
10,19,217,14.7309,202.269,231.731
11,21,226,15.0333,210.967,241.033
12,23,216,14.6969,201.303,230.697
13,25,210,14.4914,195.509,224.491
14,27,200,14.1421,185.858,214.142
15,29,195,13.9642,181.036,208.964
16,31,216,14.6969,201.303,230.697
17,33,223,14.9332,208.067,237.933
18,35,198,14.0712,183.929,212.071
19,37,206,14.3527,191.647,220.353
20,39,157,12.53,144.47,169.53
21,41,174,13.1909,160.809,187.191
22,43,175,13.2288,161.771,188.229
23,45,172,13.1149,158.885,185.115
24,47,180,13.4164,166.584,193.416
25,49,148,12.1655,135.834,160.166
26,51,161,12.6886,148.311,173.689
27,53,173,13.1529,159.847,186.153
28,55,138,11.7473,126.253,149.747
29,57,139,11.7898,127.21,150.79
30,59,144,12,132,156
31,61,46,6.78233,39.2177,52.7823
32,63,48,6.9282,41.0718,54.9282
33,65,32,5.65685,26.3431,37.6569
34,67,19,4.3589,14.6411,23.3589
35,69,18,4.24264,13.7574,22.2426
36,71,26,5.09902,20.901,31.099
37,73,24,4.89898,19.101,28.899
38,75,20,4.47214,15.5279,24.4721
39,77,28,5.2915,22.7085,33.2915
40,79,32,5.65685,26.3431,37.6569
41,81,26,5.09902,20.901,31.099
42,83,24,4.89898,19.101,28.899
43,85,17,4.12311,12.8769,21.1231
44,87,26,5.09902,20.901,31.099
45,89,27,5.19615,21.8038,32.1962
46,91,24,4.89898,19.101,28.899
47,93,15,3.87298,11.127,18.873
48,95,21,4.58258,16.4174,25.5826
49,97,26,5.09902,20.901,31.099
50,99,18,4.24264,13.7574,22.2426
