Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,75,8.66025,66.3397,83.6603
2,0.03,158,12.5698,145.43,170.57
3,0.05,143,11.9583,131.042,154.958
4,0.07,208,14.4222,193.578,222.422
5,0.09,274,16.5529,257.447,290.553
6,0.11,356,18.868,337.132,374.868
7,0.13,427,20.664,406.336,447.664
8,0.15,462,21.4942,440.506,483.494
9,0.17,409,20.2237,388.776,429.224
10,0.19,343,18.5203,324.48,361.52
11,0.21,287,16.9411,270.059,303.941
12,0.23,229,15.1327,213.867,244.133
13,0.25,205,14.3178,190.682,219.318
14,0.27,178,13.3417,164.658,191.342
15,0.29,152,12.3288,139.671,164.329
16,0.31,129,11.3578,117.642,140.358
17,0.33,97,9.84886,87.1511,106.849
18,0.35,66,8.12404,57.876,74.124
19,0.37,53,7.28011,45.7199,60.2801
20,0.39,49,7,42,56
21,0.41,36,6,30,42
22,0.43,35,5.91608,29.0839,40.9161
23,0.45,26,5.09902,20.901,31.099
24,0.47,16,4,12,20
25,0.49,17,4.12311,12.8769,21.1231
26,0.51,11,3.31662,7.68338,14.3166
27,0.53,17,4.12311,12.8769,21.1231
28,0.55,9,3,6,12
29,0.57,12,3.4641,8.5359,15.4641
30,0.59,10,3.16228,6.83772,13.1623
31,0.61,12,3.4641,8.5359,15.4641
32,0.63,11,3.31662,7.68338,14.3166
33,0.65,12,3.4641,8.5359,15.4641
34,0.67,7,2.64575,4.35425,9.64575
35,0.69,9,3,6,12
36,0.71,4,2,2,6
37,0.73,8,2.82843,5.17157,10.8284
38,0.75,7,2.64575,4.35425,9.64575
39,0.77,10,3.16228,6.83772,13.1623
40,0.79,3,1.73205,1.26795,4.73205
41,0.81,1,1,0,2
42,0.83,5,2.23607,2.76393,7.23607
43,0.85,3,1.73205,1.26795,4.73205
44,0.87,4,2,2,6
45,0.89,5,2.23607,2.76393,7.23607
46,0.91,4,2,2,6
47,0.93,2,1.41421,0.585786,3.41421
48,0.95,4,2,2,6
49,0.97,1,1,0,2
50,0.99,3,1.73205,1.26795,4.73205
