Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,62,7.87401,54.126,69.874
2,3,140,11.8322,128.168,151.832
3,5,131,11.4455,119.554,142.446
4,7,224,14.9666,209.033,238.967
5,9,223,14.9332,208.067,237.933
6,11,213,14.5945,198.405,227.595
7,13,218,14.7648,203.235,232.765
8,15,224,14.9666,209.033,238.967
9,17,222,14.8997,207.1,236.9
10,19,222,14.8997,207.1,236.9
11,21,223,14.9332,208.067,237.933
12,23,205,14.3178,190.682,219.318
13,25,205,14.3178,190.682,219.318
14,27,194,13.9284,180.072,207.928
15,29,215,14.6629,200.337,229.663
16,31,192,13.8564,178.144,205.856
17,33,177,13.3041,163.696,190.304
18,35,180,13.4164,166.584,193.416
19,37,190,13.784,176.216,203.784
20,39,155,12.4499,142.55,167.45
21,41,181,13.4536,167.546,194.454
22,43,172,13.1149,158.885,185.115
23,45,182,13.4907,168.509,195.491
24,47,158,12.5698,145.43,170.57
25,49,153,12.3693,140.631,165.369
26,51,171,13.0767,157.923,184.077
27,53,137,11.7047,125.295,148.705
28,55,130,11.4018,118.598,141.402
29,57,150,12.2474,137.753,162.247
30,59,124,11.1355,112.864,135.136
31,61,66,8.12404,57.876,74.124
32,63,37,6.08276,30.9172,43.0828
33,65,27,5.19615,21.8038,32.1962
34,67,23,4.79583,18.2042,27.7958
35,69,17,4.12311,12.8769,21.1231
36,71,36,6,30,42
37,73,34,5.83095,28.169,39.831
38,75,33,5.74456,27.2554,38.7446
39,77,26,5.09902,20.901,31.099
40,79,34,5.83095,28.169,39.831
41,81,23,4.79583,18.2042,27.7958
42,83,27,5.19615,21.8038,32.1962
43,85,32,5.65685,26.3431,37.6569
44,87,30,5.47723,24.5228,35.4772
45,89,28,5.2915,22.7085,33.2915
46,91,27,5.19615,21.8038,32.1962
47,93,25,5,20,30
48,95,30,5.47723,24.5228,35.4772
49,97,22,4.69042,17.3096,26.6904
50,99,35,5.91608,29.0839,40.9161
