Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,48,6.9282,41.0718,54.9282
2,3,108,10.3923,97.6077,118.392
3,5,119,10.9087,108.091,129.909
4,7,109,10.4403,98.5597,119.44
5,9,100,10,90,110
6,11,86,9.27362,76.7264,95.2736
7,13,88,9.38083,78.6192,97.3808
8,15,82,9.05539,72.9446,91.0554
9,17,62,7.87401,54.126,69.874
10,19,61,7.81025,53.1898,68.8102
11,21,68,8.24621,59.7538,76.2462
12,23,38,6.16441,31.8356,44.1644
13,25,50,7.07107,42.9289,57.0711
14,27,52,7.2111,44.7889,59.2111
15,29,46,6.78233,39.2177,52.7823
16,31,47,6.85565,40.1443,53.8557
17,33,46,6.78233,39.2177,52.7823
18,35,29,5.38516,23.6148,34.3852
19,37,41,6.40312,34.5969,47.4031
20,39,31,5.56776,25.4322,36.5678
21,41,40,6.32456,33.6754,46.3246
22,43,30,5.47723,24.5228,35.4772
23,45,34,5.83095,28.169,39.831
24,47,28,5.2915,22.7085,33.2915
25,49,30,5.47723,24.5228,35.4772
26,51,23,4.79583,18.2042,27.7958
27,53,28,5.2915,22.7085,33.2915
28,55,20,4.47214,15.5279,24.4721
29,57,21,4.58258,16.4174,25.5826
30,59,17,4.12311,12.8769,21.1231
31,61,21,4.58258,16.4174,25.5826
32,63,16,4,12,20
33,65,21,4.58258,16.4174,25.5826
34,67,21,4.58258,16.4174,25.5826
35,69,15,3.87298,11.127,18.873
36,71,14,3.74166,10.2583,17.7417
37,73,17,4.12311,12.8769,21.1231
38,75,16,4,12,20
39,77,16,4,12,20
40,79,12,3.4641,8.5359,15.4641
41,81,14,3.74166,10.2583,17.7417
42,83,13,3.60555,9.39445,16.6056
43,85,9,3,6,12
44,87,8,2.82843,5.17157,10.8284
45,89,15,3.87298,11.127,18.873
46,91,12,3.4641,8.5359,15.4641
47,93,13,3.60555,9.39445,16.6056
48,95,6,2.44949,3.55051,8.44949
49,97,7,2.64575,4.35425,9.64575
50,99,9,3,6,12
