Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,116,10.7703,105.23,126.77
2,3,319,17.8606,301.139,336.861
3,5,203,14.2478,188.752,217.248
4,7,232,15.2315,216.768,247.232
5,9,220,14.8324,205.168,234.832
6,11,172,13.1149,158.885,185.115
7,13,141,11.8743,129.126,152.874
8,15,146,12.083,133.917,158.083
9,17,100,10,90,110
10,19,106,10.2956,95.7044,116.296
11,21,90,9.48683,80.5132,99.4868
12,23,92,9.59166,82.4083,101.592
13,25,95,9.74679,85.2532,104.747
14,27,79,8.88819,70.1118,87.8882
15,29,63,7.93725,55.0627,70.9373
16,31,64,8,56,72
17,33,49,7,42,56
18,35,54,7.34847,46.6515,61.3485
19,37,62,7.87401,54.126,69.874
20,39,36,6,30,42
21,41,57,7.54983,49.4502,64.5498
22,43,30,5.47723,24.5228,35.4772
23,45,42,6.48074,35.5193,48.4807
24,47,25,5,20,30
25,49,25,5,20,30
26,51,26,5.09902,20.901,31.099
27,53,19,4.3589,14.6411,23.3589
28,55,16,4,12,20
29,57,28,5.2915,22.7085,33.2915
30,59,15,3.87298,11.127,18.873
31,61,11,3.31662,7.68338,14.3166
32,63,13,3.60555,9.39445,16.6056
33,65,9,3,6,12
34,67,12,3.4641,8.5359,15.4641
35,69,9,3,6,12
36,71,2,1.41421,0.585786,3.41421
37,73,8,2.82843,5.17157,10.8284
38,75,7,2.64575,4.35425,9.64575
39,77,4,2,2,6
40,79,2,1.41421,0.585786,3.41421
41,81,4,2,2,6
42,83,4,2,2,6
43,85,2,1.41421,0.585786,3.41421
44,87,2,1.41421,0.585786,3.41421
45,89,4,2,2,6
46,91,5,2.23607,2.76393,7.23607
47,93,2,1.41421,0.585786,3.41421
48,95,1,1,0,2
49,97,2,1.41421,0.585786,3.41421
50,99,2,1.41421,0.585786,3.41421
