Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,131,11.4455,119.554,142.446
2,3,355,18.8414,336.159,373.841
3,5,297,17.2337,279.766,314.234
4,7,226,15.0333,210.967,241.033
5,9,185,13.6015,171.399,198.601
6,11,181,13.4536,167.546,194.454
7,13,168,12.9615,155.039,180.961
8,15,144,12,132,156
9,17,142,11.9164,130.084,153.916
10,19,107,10.3441,96.6559,117.344
11,21,101,10.0499,90.9501,111.05
12,23,102,10.0995,91.9005,112.1
13,25,69,8.30662,60.6934,77.3066
14,27,77,8.77496,68.225,85.775
15,29,66,8.12404,57.876,74.124
16,31,50,7.07107,42.9289,57.0711
17,33,57,7.54983,49.4502,64.5498
18,35,50,7.07107,42.9289,57.0711
19,37,47,6.85565,40.1443,53.8557
20,39,38,6.16441,31.8356,44.1644
21,41,39,6.245,32.755,45.245
22,43,33,5.74456,27.2554,38.7446
23,45,28,5.2915,22.7085,33.2915
24,47,30,5.47723,24.5228,35.4772
25,49,36,6,30,42
26,51,16,4,12,20
27,53,18,4.24264,13.7574,22.2426
28,55,21,4.58258,16.4174,25.5826
29,57,11,3.31662,7.68338,14.3166
30,59,16,4,12,20
31,61,11,3.31662,7.68338,14.3166
32,63,10,3.16228,6.83772,13.1623
33,65,15,3.87298,11.127,18.873
34,67,3,1.73205,1.26795,4.73205
35,69,5,2.23607,2.76393,7.23607
36,71,5,2.23607,2.76393,7.23607
37,73,5,2.23607,2.76393,7.23607
38,75,4,2,2,6
39,77,5,2.23607,2.76393,7.23607
40,79,3,1.73205,1.26795,4.73205
41,81,4,2,2,6
42,83,4,2,2,6
43,85,3,1.73205,1.26795,4.73205
44,87,6,2.44949,3.55051,8.44949
45,89,2,1.41421,0.585786,3.41421
46,91,2,1.41421,0.585786,3.41421
47,93,0,0,0,0
48,95,2,1.41421,0.585786,3.41421
49,97,0,0,0,0
50,99,1,1,0,2
