Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,530,23.0217,506.978,553.022
2,3,1580,39.7492,1540.25,1619.75
3,5,1056,32.4962,1023.5,1088.5
4,7,881,29.6816,851.318,910.682
5,9,792,28.1425,763.858,820.142
6,11,725,26.9258,698.074,751.926
7,13,633,25.1595,607.841,658.159
8,15,615,24.7992,590.201,639.799
9,17,506,22.4944,483.506,528.494
10,19,475,21.7945,453.206,496.794
11,21,409,20.2237,388.776,429.224
12,23,400,20,380,420
13,25,357,18.8944,338.106,375.894
14,27,333,18.2483,314.752,351.248
15,29,320,17.8885,302.111,337.889
16,31,253,15.906,237.094,268.906
17,33,254,15.9374,238.063,269.937
18,35,229,15.1327,213.867,244.133
19,37,226,15.0333,210.967,241.033
20,39,202,14.2127,187.787,216.213
21,41,215,14.6629,200.337,229.663
22,43,161,12.6886,148.311,173.689
23,45,164,12.8062,151.194,176.806
24,47,146,12.083,133.917,158.083
25,49,136,11.6619,124.338,147.662
26,51,119,10.9087,108.091,129.909
27,53,116,10.7703,105.23,126.77
28,55,112,10.583,101.417,122.583
29,57,109,10.4403,98.5597,119.44
30,59,92,9.59166,82.4083,101.592
31,61,82,9.05539,72.9446,91.0554
32,63,81,9,72,90
33,65,70,8.3666,61.6334,78.3666
34,67,66,8.12404,57.876,74.124
35,69,62,7.87401,54.126,69.874
36,71,41,6.40312,34.5969,47.4031
37,73,54,7.34847,46.6515,61.3485
38,75,68,8.24621,59.7538,76.2462
39,77,53,7.28011,45.7199,60.2801
40,79,37,6.08276,30.9172,43.0828
41,81,54,7.34847,46.6515,61.3485
42,83,45,6.7082,38.2918,51.7082
43,85,45,6.7082,38.2918,51.7082
44,87,41,6.40312,34.5969,47.4031
45,89,25,5,20,30
46,91,34,5.83095,28.169,39.831
47,93,26,5.09902,20.901,31.099
48,95,27,5.19615,21.8038,32.1962
49,97,28,5.2915,22.7085,33.2915
50,99,24,4.89898,19.101,28.899
