Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,0,0,0,0
2,0.03,46,6.78233,39.2177,52.7823
3,0.05,285,16.8819,268.118,301.882
4,0.07,250,15.8114,234.189,265.811
5,0.09,257,16.0312,240.969,273.031
6,0.11,223,14.9332,208.067,237.933
7,0.13,231,15.1987,215.801,246.199
8,0.15,199,14.1067,184.893,213.107
9,0.17,156,12.49,143.51,168.49
10,0.19,130,11.4018,118.598,141.402
11,0.21,144,12,132,156
12,0.23,144,12,132,156
13,0.25,102,10.0995,91.9005,112.1
14,0.27,87,9.32738,77.6726,96.3274
15,0.29,65,8.06226,56.9377,73.0623
16,0.31,57,7.54983,49.4502,64.5498
17,0.33,39,6.245,32.755,45.245
18,0.35,39,6.245,32.755,45.245
19,0.37,22,4.69042,17.3096,26.6904
20,0.39,21,4.58258,16.4174,25.5826
21,0.41,11,3.31662,7.68338,14.3166
22,0.43,10,3.16228,6.83772,13.1623
23,0.45,18,4.24264,13.7574,22.2426
24,0.47,4,2,2,6
25,0.49,11,3.31662,7.68338,14.3166
26,0.51,6,2.44949,3.55051,8.44949
27,0.53,7,2.64575,4.35425,9.64575
28,0.55,4,2,2,6
29,0.57,3,1.73205,1.26795,4.73205
30,0.59,4,2,2,6
31,0.61,0,0,0,0
32,0.63,3,1.73205,1.26795,4.73205
33,0.65,0,0,0,0
34,0.67,0,0,0,0
35,0.69,0,0,0,0
36,0.71,4,2,2,6
37,0.73,0,0,0,0
38,0.75,0,0,0,0
39,0.77,0,0,0,0
40,0.79,1,1,0,2
41,0.81,0,0,0,0
42,0.83,0,0,0,0
43,0.85,1,1,0,2
44,0.87,0,0,0,0
45,0.89,0,0,0,0
46,0.91,1,1,0,2
47,0.93,2,1.41421,0.585786,3.41421
48,0.95,0,0,0,0
49,0.97,0,0,0,0
50,0.99,1,1,0,2
