Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,0,0,0,0
2,0.03,50,7.07107,42.9289,57.0711
3,0.05,328,18.1108,309.889,346.111
4,0.07,343,18.5203,324.48,361.52
5,0.09,264,16.2481,247.752,280.248
6,0.11,251,15.843,235.157,266.843
7,0.13,285,16.8819,268.118,301.882
8,0.15,238,15.4272,222.573,253.427
9,0.17,230,15.1658,214.834,245.166
10,0.19,198,14.0712,183.929,212.071
11,0.21,183,13.5277,169.472,196.528
12,0.23,189,13.7477,175.252,202.748
13,0.25,146,12.083,133.917,158.083
14,0.27,131,11.4455,119.554,142.446
15,0.29,118,10.8628,107.137,128.863
16,0.31,100,10,90,110
17,0.33,96,9.79796,86.202,105.798
18,0.35,78,8.83176,69.1682,86.8318
19,0.37,60,7.74597,52.254,67.746
20,0.39,74,8.60233,65.3977,82.6023
21,0.41,68,8.24621,59.7538,76.2462
22,0.43,35,5.91608,29.0839,40.9161
23,0.45,40,6.32456,33.6754,46.3246
24,0.47,23,4.79583,18.2042,27.7958
25,0.49,28,5.2915,22.7085,33.2915
26,0.51,18,4.24264,13.7574,22.2426
27,0.53,10,3.16228,6.83772,13.1623
28,0.55,8,2.82843,5.17157,10.8284
29,0.57,2,1.41421,0.585786,3.41421
30,0.59,1,1,0,2
31,0.61,1,1,0,2
32,0.63,2,1.41421,0.585786,3.41421
33,0.65,3,1.73205,1.26795,4.73205
34,0.67,2,1.41421,0.585786,3.41421
35,0.69,2,1.41421,0.585786,3.41421
36,0.71,1,1,0,2
37,0.73,1,1,0,2
38,0.75,1,1,0,2
39,0.77,0,0,0,0
40,0.79,1,1,0,2
41,0.81,2,1.41421,0.585786,3.41421
42,0.83,0,0,0,0
43,0.85,1,1,0,2
44,0.87,0,0,0,0
45,0.89,1,1,0,2
46,0.91,1,1,0,2
47,0.93,1,1,0,2
48,0.95,0,0,0,0
49,0.97,1,1,0,2
50,0.99,0,0,0,0
