Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,106,10.2956,95.7044,116.296
2,3,423,20.567,402.433,443.567
3,5,252,15.8745,236.125,267.875
4,7,188,13.7113,174.289,201.711
5,9,185,13.6015,171.399,198.601
6,11,173,13.1529,159.847,186.153
7,13,132,11.4891,120.511,143.489
8,15,128,11.3137,116.686,139.314
9,17,120,10.9545,109.046,130.954
10,19,127,11.2694,115.731,138.269
11,21,95,9.74679,85.2532,104.747
12,23,80,8.94427,71.0557,88.9443
13,25,85,9.21954,75.7805,94.2195
14,27,70,8.3666,61.6334,78.3666
15,29,73,8.544,64.456,81.544
16,31,71,8.42615,62.5739,79.4261
17,33,68,8.24621,59.7538,76.2462
18,35,62,7.87401,54.126,69.874
19,37,41,6.40312,34.5969,47.4031
20,39,44,6.63325,37.3668,50.6332
21,41,49,7,42,56
22,43,39,6.245,32.755,45.245
23,45,25,5,20,30
24,47,40,6.32456,33.6754,46.3246
25,49,35,5.91608,29.0839,40.9161
26,51,31,5.56776,25.4322,36.5678
27,53,34,5.83095,28.169,39.831
28,55,23,4.79583,18.2042,27.7958
29,57,30,5.47723,24.5228,35.4772
30,59,21,4.58258,16.4174,25.5826
31,61,26,5.09902,20.901,31.099
32,63,30,5.47723,24.5228,35.4772
33,65,25,5,20,30
34,67,18,4.24264,13.7574,22.2426
35,69,17,4.12311,12.8769,21.1231
36,71,21,4.58258,16.4174,25.5826
37,73,16,4,12,20
38,75,20,4.47214,15.5279,24.4721
39,77,17,4.12311,12.8769,21.1231
40,79,16,4,12,20
41,81,14,3.74166,10.2583,17.7417
42,83,21,4.58258,16.4174,25.5826
43,85,14,3.74166,10.2583,17.7417
44,87,9,3,6,12
45,89,8,2.82843,5.17157,10.8284
46,91,7,2.64575,4.35425,9.64575
47,93,7,2.64575,4.35425,9.64575
48,95,10,3.16228,6.83772,13.1623
49,97,6,2.44949,3.55051,8.44949
50,99,8,2.82843,5.17157,10.8284
