Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,43,6.55744,36.4426,49.5574
2,3,111,10.5357,100.464,121.536
3,5,97,9.84886,87.1511,106.849
4,7,95,9.74679,85.2532,104.747
5,9,97,9.84886,87.1511,106.849
6,11,85,9.21954,75.7805,94.2195
7,13,72,8.48528,63.5147,80.4853
8,15,57,7.54983,49.4502,64.5498
9,17,57,7.54983,49.4502,64.5498
10,19,51,7.14143,43.8586,58.1414
11,21,49,7,42,56
12,23,60,7.74597,52.254,67.746
13,25,41,6.40312,34.5969,47.4031
14,27,45,6.7082,38.2918,51.7082
15,29,41,6.40312,34.5969,47.4031
16,31,35,5.91608,29.0839,40.9161
17,33,32,5.65685,26.3431,37.6569
18,35,25,5,20,30
19,37,43,6.55744,36.4426,49.5574
20,39,19,4.3589,14.6411,23.3589
21,41,26,5.09902,20.901,31.099
22,43,26,5.09902,20.901,31.099
23,45,20,4.47214,15.5279,24.4721
24,47,28,5.2915,22.7085,33.2915
25,49,23,4.79583,18.2042,27.7958
26,51,23,4.79583,18.2042,27.7958
27,53,25,5,20,30
28,55,20,4.47214,15.5279,24.4721
29,57,22,4.69042,17.3096,26.6904
30,59,20,4.47214,15.5279,24.4721
31,61,15,3.87298,11.127,18.873
32,63,16,4,12,20
33,65,9,3,6,12
34,67,15,3.87298,11.127,18.873
35,69,8,2.82843,5.17157,10.8284
36,71,11,3.31662,7.68338,14.3166
37,73,8,2.82843,5.17157,10.8284
38,75,8,2.82843,5.17157,10.8284
39,77,8,2.82843,5.17157,10.8284
40,79,9,3,6,12
41,81,12,3.4641,8.5359,15.4641
42,83,11,3.31662,7.68338,14.3166
43,85,8,2.82843,5.17157,10.8284
44,87,6,2.44949,3.55051,8.44949
45,89,5,2.23607,2.76393,7.23607
46,91,6,2.44949,3.55051,8.44949
47,93,4,2,2,6
48,95,8,2.82843,5.17157,10.8284
49,97,3,1.73205,1.26795,4.73205
50,99,3,1.73205,1.26795,4.73205
