Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,68,8.24621,59.7538,76.2462
2,0.03,170,13.0384,156.962,183.038
3,0.05,231,15.1987,215.801,246.199
4,0.07,384,19.5959,364.404,403.596
5,0.09,556,23.5797,532.42,579.58
6,0.11,667,25.8263,641.174,692.826
7,0.13,757,27.5136,729.486,784.514
8,0.15,797,28.2312,768.769,825.231
9,0.17,598,24.454,573.546,622.454
10,0.19,395,19.8746,375.125,414.875
11,0.21,244,15.6205,228.38,259.62
12,0.23,257,16.0312,240.969,273.031
13,0.25,212,14.5602,197.44,226.56
14,0.27,164,12.8062,151.194,176.806
15,0.29,167,12.9228,154.077,179.923
16,0.31,135,11.619,123.381,146.619
17,0.33,99,9.94987,89.0501,108.95
18,0.35,37,6.08276,30.9172,43.0828
19,0.37,23,4.79583,18.2042,27.7958
20,0.39,29,5.38516,23.6148,34.3852
21,0.41,18,4.24264,13.7574,22.2426
22,0.43,16,4,12,20
23,0.45,17,4.12311,12.8769,21.1231
24,0.47,9,3,6,12
25,0.49,12,3.4641,8.5359,15.4641
26,0.51,11,3.31662,7.68338,14.3166
27,0.53,11,3.31662,7.68338,14.3166
28,0.55,2,1.41421,0.585786,3.41421
29,0.57,6,2.44949,3.55051,8.44949
30,0.59,3,1.73205,1.26795,4.73205
31,0.61,7,2.64575,4.35425,9.64575
32,0.63,10,3.16228,6.83772,13.1623
33,0.65,2,1.41421,0.585786,3.41421
34,0.67,2,1.41421,0.585786,3.41421
35,0.69,1,1,0,2
36,0.71,7,2.64575,4.35425,9.64575
37,0.73,3,1.73205,1.26795,4.73205
38,0.75,4,2,2,6
39,0.77,2,1.41421,0.585786,3.41421
40,0.79,3,1.73205,1.26795,4.73205
41,0.81,0,0,0,0
42,0.83,0,0,0,0
43,0.85,2,1.41421,0.585786,3.41421
44,0.87,0,0,0,0
45,0.89,0,0,0,0
46,0.91,0,0,0,0
47,0.93,3,1.73205,1.26795,4.73205
48,0.95,1,1,0,2
49,0.97,0,0,0,0
50,0.99,0,0,0,0
