Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,96,9.79796,86.202,105.798
2,0.03,169,13,156,182
3,0.05,108,10.3923,97.6077,118.392
4,0.07,110,10.4881,99.5119,120.488
5,0.09,166,12.8841,153.116,178.884
6,0.11,174,13.1909,160.809,187.191
7,0.13,194,13.9284,180.072,207.928
8,0.15,225,15,210,240
9,0.17,217,14.7309,202.269,231.731
10,0.19,328,18.1108,309.889,346.111
11,0.21,469,21.6564,447.344,490.656
12,0.23,562,23.7065,538.293,585.707
13,0.25,562,23.7065,538.293,585.707
14,0.27,514,22.6716,491.328,536.672
15,0.29,520,22.8035,497.196,542.804
16,0.31,340,18.4391,321.561,358.439
17,0.33,160,12.6491,147.351,172.649
18,0.35,103,10.1489,92.8511,113.149
19,0.37,61,7.81025,53.1898,68.8102
20,0.39,49,7,42,56
21,0.41,41,6.40312,34.5969,47.4031
22,0.43,23,4.79583,18.2042,27.7958
23,0.45,24,4.89898,19.101,28.899
24,0.47,20,4.47214,15.5279,24.4721
25,0.49,11,3.31662,7.68338,14.3166
26,0.51,15,3.87298,11.127,18.873
27,0.53,22,4.69042,17.3096,26.6904
28,0.55,13,3.60555,9.39445,16.6056
29,0.57,7,2.64575,4.35425,9.64575
30,0.59,5,2.23607,2.76393,7.23607
31,0.61,8,2.82843,5.17157,10.8284
32,0.63,8,2.82843,5.17157,10.8284
33,0.65,1,1,0,2
34,0.67,0,0,0,0
35,0.69,5,2.23607,2.76393,7.23607
36,0.71,9,3,6,12
37,0.73,6,2.44949,3.55051,8.44949
38,0.75,4,2,2,6
39,0.77,3,1.73205,1.26795,4.73205
40,0.79,3,1.73205,1.26795,4.73205
41,0.81,2,1.41421,0.585786,3.41421
42,0.83,1,1,0,2
43,0.85,3,1.73205,1.26795,4.73205
44,0.87,5,2.23607,2.76393,7.23607
45,0.89,2,1.41421,0.585786,3.41421
46,0.91,0,0,0,0
47,0.93,1,1,0,2
48,0.95,1,1,0,2
49,0.97,2,1.41421,0.585786,3.41421
50,0.99,2,1.41421,0.585786,3.41421
