Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,242,15.5563,226.444,257.556
3,2.5,281,16.7631,264.237,297.763
4,3.5,99,9.94987,89.0501,108.95
5,4.5,68,8.24621,59.7538,76.2462
6,5.5,31,5.56776,25.4322,36.5678
7,6.5,14,3.74166,10.2583,17.7417
8,7.5,10,3.16228,6.83772,13.1623
9,8.5,4,2,2,6
10,9.5,1,1,0,2
11,10.5,3,1.73205,1.26795,4.73205
12,11.5,3,1.73205,1.26795,4.73205
13,12.5,2,1.41421,0.585786,3.41421
14,13.5,0,0,0,0
15,14.5,1,1,0,2
16,15.5,0,0,0,0
17,16.5,1,1,0,2
18,17.5,1,1,0,2
19,18.5,0,0,0,0
20,19.5,1,1,0,2
