Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,1,64,8,56,72
2,3,123,11.0905,111.909,134.091
3,5,76,8.7178,67.2822,84.7178
4,7,83,9.11043,73.8896,92.1104
5,9,92,9.59166,82.4083,101.592
6,11,96,9.79796,86.202,105.798
7,13,101,10.0499,90.9501,111.05
8,15,89,9.43398,79.566,98.434
9,17,88,9.38083,78.6192,97.3808
10,19,86,9.27362,76.7264,95.2736
11,21,77,8.77496,68.225,85.775
12,23,73,8.544,64.456,81.544
13,25,71,8.42615,62.5739,79.4261
14,27,86,9.27362,76.7264,95.2736
15,29,73,8.544,64.456,81.544
16,31,94,9.69536,84.3046,103.695
17,33,74,8.60233,65.3977,82.6023
18,35,80,8.94427,71.0557,88.9443
19,37,78,8.83176,69.1682,86.8318
20,39,58,7.61577,50.3842,65.6158
21,41,67,8.18535,58.8146,75.1854
22,43,75,8.66025,66.3397,83.6603
23,45,67,8.18535,58.8146,75.1854
24,47,57,7.54983,49.4502,64.5498
25,49,52,7.2111,44.7889,59.2111
26,51,64,8,56,72
27,53,58,7.61577,50.3842,65.6158
28,55,43,6.55744,36.4426,49.5574
29,57,66,8.12404,57.876,74.124
30,59,50,7.07107,42.9289,57.0711
31,61,35,5.91608,29.0839,40.9161
32,63,36,6,30,42
33,65,27,5.19615,21.8038,32.1962
34,67,35,5.91608,29.0839,40.9161
35,69,39,6.245,32.755,45.245
36,71,105,10.247,94.753,115.247
37,73,123,11.0905,111.909,134.091
38,75,105,10.247,94.753,115.247
39,77,113,10.6301,102.37,123.63
40,79,119,10.9087,108.091,129.909
41,81,109,10.4403,98.5597,119.44
42,83,113,10.6301,102.37,123.63
43,85,119,10.9087,108.091,129.909
44,87,116,10.7703,105.23,126.77
45,89,113,10.6301,102.37,123.63
46,91,115,10.7238,104.276,125.724
47,93,121,11,110,132
48,95,107,10.3441,96.6559,117.344
49,97,123,11.0905,111.909,134.091
50,99,120,10.9545,109.046,130.954
