Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.01,62,7.87401,54.126,69.874
2,0.03,175,13.2288,161.771,188.229
3,0.05,217,14.7309,202.269,231.731
4,0.07,294,17.1464,276.854,311.146
5,0.09,359,18.9473,340.053,377.947
6,0.11,450,21.2132,428.787,471.213
7,0.13,517,22.7376,494.262,539.738
8,0.15,524,22.891,501.109,546.891
9,0.17,494,22.2261,471.774,516.226
10,0.19,374,19.3391,354.661,393.339
11,0.21,330,18.1659,311.834,348.166
12,0.23,254,15.9374,238.063,269.937
13,0.25,250,15.8114,234.189,265.811
14,0.27,212,14.5602,197.44,226.56
15,0.29,194,13.9284,180.072,207.928
16,0.31,142,11.9164,130.084,153.916
17,0.33,89,9.43398,79.566,98.434
18,0.35,98,9.89949,88.1005,107.899
19,0.37,60,7.74597,52.254,67.746
20,0.39,49,7,42,56
21,0.41,41,6.40312,34.5969,47.4031
22,0.43,33,5.74456,27.2554,38.7446
23,0.45,23,4.79583,18.2042,27.7958
24,0.47,24,4.89898,19.101,28.899
25,0.49,26,5.09902,20.901,31.099
26,0.51,15,3.87298,11.127,18.873
27,0.53,19,4.3589,14.6411,23.3589
28,0.55,11,3.31662,7.68338,14.3166
29,0.57,15,3.87298,11.127,18.873
30,0.59,12,3.4641,8.5359,15.4641
31,0.61,12,3.4641,8.5359,15.4641
32,0.63,12,3.4641,8.5359,15.4641
33,0.65,8,2.82843,5.17157,10.8284
34,0.67,10,3.16228,6.83772,13.1623
35,0.69,5,2.23607,2.76393,7.23607
36,0.71,6,2.44949,3.55051,8.44949
37,0.73,5,2.23607,2.76393,7.23607
38,0.75,5,2.23607,2.76393,7.23607
39,0.77,4,2,2,6
40,0.79,4,2,2,6
41,0.81,8,2.82843,5.17157,10.8284
42,0.83,6,2.44949,3.55051,8.44949
43,0.85,4,2,2,6
44,0.87,1,1,0,2
45,0.89,0,0,0,0
46,0.91,0,0,0,0
47,0.93,5,2.23607,2.76393,7.23607
48,0.95,5,2.23607,2.76393,7.23607
49,0.97,2,1.41421,0.585786,3.41421
50,0.99,4,2,2,6
