Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,0.5,0,0,0,0
2,1.5,216,14.6969,201.303,230.697
3,2.5,279,16.7033,262.297,295.703
4,3.5,103,10.1489,92.8511,113.149
5,4.5,64,8,56,72
6,5.5,32,5.65685,26.3431,37.6569
7,6.5,14,3.74166,10.2583,17.7417
8,7.5,10,3.16228,6.83772,13.1623
9,8.5,4,2,2,6
10,9.5,4,2,2,6
11,10.5,2,1.41421,0.585786,3.41421
12,11.5,5,2.23607,2.76393,7.23607
13,12.5,2,1.41421,0.585786,3.41421
14,13.5,1,1,0,2
15,14.5,0,0,0,0
16,15.5,0,0,0,0
17,16.5,0,0,0,0
18,17.5,0,0,0,0
19,18.5,0,0,0,0
20,19.5,2,1.41421,0.585786,3.41421
